1148,30,0.000153933
1149,20,0.000292138
115,13,0.0000177
1150,4,0.0000479
1151,8,0.000141492
1152,69,0.000166061
1153,34,0.000117836
1154,11,0.000117836
1155,5,0.00010218
1158,N/A,0.0000348
1159,3,0.0000614
116,4,0.0000833
1160,27,0.00030704
1161,56,0.000120253
1162,47,0.00013383
1163,38,0.000132317
1164,32,0.0000474
1165,5,0.0000874
1166,16,0.0000904
1167,50,0.00037533
1168,14,0.000117836
1169,9,0.000117836
117,33,0.0000833
1170,22,0.000117836
1171,30,0.00034462
1172,N/A,0.000117836
1173,72,0.000273375
1174,24,0.000355457
1175,19,0.000087
1176,3,0.0000442
1177,46,0.000171929
1178,26,0.000064
1179,18,0.000117836
118,60,0.000142265
1180,15,0.000117836
1181,20,0.0000917
1182,15,0.0000917
1183,68,0.00059207
1184,16,0.0000353
1185,20,0.000393948
1186,N/A,0.000058
1187,59,0.000058
1188,50,0.000948133
1189,26,0.00013676
119,11,0.0000734
1190,N/A,0.0000753
1191,57,0.0000753
1192,10,0.000117836
1193,9,0.000117836
1194,N/A,0.000117836
1195,11,0.000117836
1196,29,0.000196017
1197,6,0.00011936
1198,18,0.0000709
1199,10,0.0000478
12,8,0.000117836
120,26,0.0000734
1200,33,0.000293791
1201,33,0.000647749
1202,26,0.000117836
1203,29,0.000117836
1204,N/A,0.000117836
1205,17,0.000117836
1206,26,0.000117836
1207,6,0.0000177
1208,12,0.0000904
1209,3,0.0000334
121,73,0.001502629
1210,7,0.000109439
1211,3,0.000117836
1212,25,0.000117836
1213,40,0.0000635
1214,6,0.000101822
1215,26,0.000117836
1216,2,0.000117836
1217,26,0.0000515
1218,3,0.0000348
1219,12,0.000117836
122,60,0.000165191
1220,2,0.0000698
1221,37,0.000198238
1222,15,0.000110152
1223,29,0.000117836
1224,33,0.000117836
1225,28,0.000117836
1226,8,0.0000904
1227,17,0.000172621
1228,36,0.0000848
1229,5,0.000117836
123,1,0.0000177
1230,N/A,0.0000384
1231,28,0.0000968
1232,15,0.0000968
1233,32,0.0000968
1234,7,0.000126983
1235,35,0.000251802
1236,4,0.0000177
1237,24,0.000117836
1238,12,0.000117836
1239,7,0.000117836
124,10,0.000276639
1240,20,0.0000827
1241,1,0.0000462
1242,57,0.0000663
1243,36,0.000111045
1244,12,0.0000998
1245,N/A,0.0000336
1246,30,0.0000516
1247,10,0.0000177
1248,8,0.000117836
1249,2,0.000117836
125,37,0.00023919
1250,13,0.000117836
1251,21,0.000154304
1252,11,0.000241659
1253,39,0.000493317
1254,28,0.000159062
1255,2,0.000105868
1256,8,0.000105868
1257,2,0.000105868
1258,13,0.000184202
1259,25,0.000298733
126,9,0.000077
1260,6,0.000117836
1261,25,0.000117836
1262,17,0.000117836
1263,7,0.000162012
1264,19,0.0000177
1265,1,0.000322457
1266,54,0.000171297
1267,3,0.0000553
1268,6,0.0000422
1269,16,0.0000718
127,3,0.000114029
1270,10,0.000117836
1271,33,0.000117836
1272,7,0.000117263
1273,20,0.0000177
1274,4,0.000074
1275,17,0.0000387
1276,20,0.000117836
1277,34,0.000117836
1278,43,0.000334669
1279,5,0.0000306
128,33,0.000117836
1280,33,0.000117538
1281,76,0.0000749
1282,69,0.00146354
1283,18,0.000158037
1284,16,0.0000177
1285,21,0.000405332
1286,48,0.0000529
1287,8,0.0000787
1288,27,0.000093
1289,29,0.000093
129,3,0.000117836
1290,79,0.000093
1291,17,0.000117836
1292,12,0.000117836
1293,N/A,0.0000177
1294,3,0.0000706
1295,16,0.000130404
1296,21,0.0000916
1297,11,0.0000548
1298,22,0.000218359
1299,1,0.000132373
13,27,0.0000814
130,7,0.0000177
1300,4,0.000132373
1301,34,0.0000356
1302,36,0.000242287
1303,9,0.0000384
1304,53,0.000117836
1305,5,0.000117836
1306,44,0.000117836
1307,11,0.000117836
1308,27,0.000117836
1309,16,0.000059
131,24,0.0000177
1310,56,0.000294937
1311,29,0.000240848
1312,38,0.000117836
1313,37,0.000117836
1314,5,0.0000828
1315,9,0.0000828
1316,14,0.000117836
1317,110,0.000117836
1318,70,0.000117836
1319,78,0.000117836
132,32,0.0000177
1320,22,0.0000711
1321,15,0.0000907
1322,2,0.0000791
1323,39,0.000452099
1324,9,0.0000177
1325,N/A,0.0000303
1326,9,0.0000555
1327,12,0.0000454
1328,4,0.000117836
1329,6,0.000117836
133,21,0.000183634
1330,2,0.000117836
1331,12,0.000134675
1332,9,0.000117836
1333,13,0.000117836
1334,N/A,0.0000177
1335,54,0.0000935
1336,26,0.000186862
1337,69,0.000138557
1338,8,0.000172429
1339,35,0.000172429
134,20,0.000298393
1340,N/A,0.000117836
1341,20,0.000117836
1342,8,0.0000725
1343,19,0.0000177
1344,2,0.000117836
1345,20,0.000203374
1346,27,0.000432785
1347,23,0.00024776
1348,1,0.0000303
1349,6,0.000032
135,26,0.000167236
1350,24,0.00013385
1351,35,0.0000765
1352,22,0.0000177
1353,N/A,0.000117836
1354,N/A,0.000117836
1355,94,0.000137897
1356,10,0.0000813
1357,26,0.00039907
1358,4,0.0000374
1359,18,0.0000855
136,19,0.000183634
1360,2,0.0000502
1361,26,0.000533469
1362,13,0.0000406
1363,4,0.0000709
1364,N/A,0.000117836
1365,11,0.0000605
1366,11,0.0000893
1367,21,0.0000177
1368,17,0.0000736
1369,20,0.000141066
137,N/A,0.0000177
1370,46,0.000666874
1371,3,0.0000715
1372,23,0.000116964
1373,96,0.0000764
1374,1,0.0000801
1375,N/A,0.0000177
1376,61,0.000244044
1377,9,0.0000969
1378,29,0.0000969
1379,4,0.0000698
138,18,0.0000177
1380,14,0.0000698
1381,4,0.0000309
1382,N/A,0.000115916
1383,3,0.000115916
1384,3,0.000117836
1385,11,0.000117836
1386,37,0.000159744
1387,16,0.000062
1388,84,0.000198867
1389,N/A,0.0000344
139,89,0.000058
1390,37,0.000117836
1391,27,0.000117836
1392,22,0.000181184
1393,5,0.000107265
1394,31,0.000107265
1395,8,0.0000502
1396,1,0.0000501
1397,10,0.000152531
1398,31,0.00022853
1399,12,0.000126427
14,6,0.000091
140,21,0.000295834
1400,10,0.000126427
1401,8,0.000126427
1402,9,0.0000442
1403,24,0.00023509
1404,18,0.000355766
1405,28,0.0000961
1406,20,0.0000961
1407,3,0.0000688
1408,37,0.0000688
1409,13,0.0000397
141,26,0.000117836
1410,62,0.00143437
1411,23,0.000116318
1412,N/A,0.0000822
1413,54,0.0000822
1414,N/A,0.0000339
1415,30,0.000172621
1416,6,0.000114698
1417,13,0.000117836
1418,5,0.000117836
1419,16,0.000117836
142,20,0.000117836
1420,11,0.000117836
1421,27,0.0000914
1422,14,0.000077
1423,N/A,0.000077
1424,3,0.0000785
1425,9,0.000110152
1426,4,0.000117836
1427,34,0.000117836
1428,22,0.000121065
1429,7,0.0000692
143,21,0.000117836
1430,18,0.0000602
1431,19,0.000458836
1432,12,0.0000602
1433,N/A,0.0000632
1434,2,0.0000407
1435,3,0.000108005
1436,9,0.000117836
1437,33,0.0000465
1438,27,0.000135632
1439,4,0.000135327
144,35,0.000137971
1440,14,0.0000352
1441,48,0.0000333
1442,3,0.000117836
1443,30,0.000117836
1444,2,0.000117836
1445,7,0.000108346
1446,35,0.0000788
1447,40,0.0000788
1448,17,0.0000788
1449,79,0.000342779
145,1,0.000117836
1450,27,0.0000177
1451,33,0.000310559
1452,N/A,0.0000362
1453,22,0.000152322
1454,8,0.000088
1455,14,0.000088
1456,33,0.000258543
1457,3,0.0000468
1458,21,0.0000487
1459,16,0.0000659
146,16,0.0000933
1460,16,0.0000788
1461,22,0.0000788
1462,9,0.0000975
1463,N/A,0.0000177
1464,26,0.000589278
1465,6,0.0000347
1466,5,0.000117836
1467,17,0.000117836
1468,3,0.000117836
1469,39,0.000117836
147,25,0.000125941
1470,20,0.000117836
1471,61,0.000117836
1472,N/A,0.002287275
1473,N/A,0.0000328
1474,20,0.00046156
1475,11,0.0000712
1476,38,0.0000712
1477,12,0.0000872
1478,3,0.0000344
1479,2,0.0000904
148,45,0.000125941
1480,15,0.0000866
1481,22,0.0000866
1482,11,0.00011851
1483,63,0.0000961
1484,20,0.0000579
1485,7,0.000147988
1486,12,0.000121518
1487,20,0.000086
1488,7,0.0000802
1489,7,0.0000177
149,10,0.0000981
1490,65,0.0000673
1491,26,0.000228292
1492,12,0.0000479
1493,39,0.000038
1494,20,0.000117836
1495,20,0.000117836
1496,27,0.000117836
1497,N/A,0.0000177
1498,20,0.000126303
1499,42,0.000076
15,2,0.0000582
150,45,0.000126721
1500,70,0.000076
1501,43,0.000180305
1502,7,0.0000701
1503,60,0.000145472
1504,32,0.000172869
1505,63,0.000521628
1506,1,0.0000494
1507,36,0.000261065
1508,10,0.000066
1509,15,0.0000177
1510,14,0.0000516
1511,85,0.000085
1512,9,0.000117836
1513,8,0.000117836
1514,N/A,0.0000605
1515,15,0.0000611
1516,63,0.0000611
1517,N/A,0.0000355
1518,20,0.000227091
1519,42,0.000117836
152,16,0.000117836
1520,25,0.000117836
1521,5,0.0000823
1522,75,0.000116034
1523,46,0.000555514
1524,9,0.000053
1525,14,0.000117836
1526,12,0.0000332
1527,N/A,0.000117836
1528,6,0.000117836
1529,15,0.0000451
153,19,0.000117836
1530,40,0.000189667
1531,46,0.00026137
1532,25,0.000141821
1533,26,0.000052
1534,83,0.00010313
1535,5,0.0000703
1536,2,0.0000703
1537,12,0.0000792
1538,57,0.0000686
1539,18,0.000102906
154,12,0.000117836
1540,58,0.0000891
1541,16,0.0000177
1542,15,0.00028968
1543,15,0.0000613
1544,29,0.0000613
1545,N/A,0.0000815
1546,N/A,0.000128601
1547,78,0.000167359
1548,53,0.0000532
1549,12,0.0000817
155,42,0.0000319
1550,30,0.0000817
1551,N/A,0.000116034
1552,3,0.000155108
1553,N/A,0.000074
1554,27,0.0000842
1555,32,0.0000842
1556,7,0.000165558
1557,13,0.0000563
1558,13,0.0000452
1559,23,0.000248339
156,42,0.000117836
1560,8,0.000133669
1561,17,0.000100342
1562,29,0.000100342
1563,27,0.000100342
1564,11,0.0000617
1565,N/A,0.0000617
1566,6,0.0000905
1567,8,0.0000405
1568,20,0.000268746
1569,4,0.0000647
157,3,0.000117836
1570,25,0.000143592
1571,13,0.000114905
1572,17,0.000114905
1573,19,0.000708111
1574,21,0.000114905
1575,33,0.000114905
1576,N/A,0.000114905
1577,9,0.0000644
1578,8,0.000135221
1579,4,0.0000177
158,19,0.0000177
1580,N/A,0.0000177
1581,22,0.000032
1582,29,0.000319205
1583,29,0.0000489
1584,14,0.000117836
1585,3,0.000117836
1586,15,0.0000177
1587,27,0.0000342
1588,2,0.0000177
1589,21,0.000117836
159,3,0.000117836
1590,27,0.000252581
1591,21,0.000361201
1592,10,0.0000809
1593,19,0.000117836
1594,27,0.000117836
1595,N/A,0.0000554
1596,18,0.0000571
1597,74,0.0000571
1598,27,0.0000842
1599,5,0.000102748
16,22,0.000264762
160,17,0.000117836
1600,6,0.0000842
1601,29,0.000586943
1602,22,0.000299236
1603,28,0.0000571
1604,8,0.0000688
1605,24,0.0000688
1606,22,0.00038557
1607,22,0.000117836
1608,4,0.000117836
1609,8,0.000117836
161,5,0.000117836
1610,N/A,0.0000442
1611,13,0.0000177
1612,31,0.000467473
1613,9,0.000066
1614,7,0.0000177
1615,21,0.000123014
1616,31,0.000464543
1617,16,0.000101834
1618,72,0.0000538
1619,7,0.000117836
162,6,0.0000938
1620,35,0.000117836
1621,25,0.000613774
1622,13,0.000033
1623,9,0.0000662
1624,6,0.0000985
1625,6,0.000117836
1626,41,0.000117836
1627,46,0.000117836
1628,51,0.000117836
1629,18,0.0000752
163,N/A,0.0000938
1630,55,0.000141628
1631,13,0.000117836
1632,19,0.000261521
1633,N/A,0.0000362
1634,49,0.0000177
1635,44,0.00016155
1636,27,0.0000754
1637,5,0.0000325
1638,7,0.0000177
1639,14,0.0000177
164,31,0.0000719
1640,42,0.000101858
1641,9,0.000117836
1642,13,0.000112259
1643,23,0.000147142
1644,31,0.0000804
1645,34,0.0000804
1646,33,0.0000177
1647,N/A,0.0000449
1648,38,0.000185356
1649,4,0.0000871
165,N/A,0.000146665
1650,9,0.0000871
1651,6,0.000079
1652,66,0.000175162
1653,36,0.000079
1654,20,0.000079
1655,23,0.0000717
1656,10,0.000128367
1657,8,0.000128367
1658,7,0.000117836
1659,9,0.000117836
166,66,0.00011363
1660,16,0.0000819
1661,24,0.000181049
1662,6,0.000135164
1663,27,0.0000177
1664,10,0.000102176
1665,14,0.0000461
1666,26,0.000400525
1667,17,0.0000495
1668,18,0.0000308
1669,2,0.0000346
167,N/A,0.000212113
1670,27,0.000708506
1671,7,0.0000501
1672,65,0.0000501
1673,7,0.000141346
1674,21,0.000141346
1675,29,0.0000928
1676,3,0.0000928
1677,22,0.000089
1678,16,0.000089
1679,20,0.000151676
168,39,0.000214675
1680,N/A,0.000117836
1681,45,0.000117836
1682,4,0.0000329
1683,N/A,0.000179593
1684,34,0.0000945
1685,1,0.0000177
1686,15,0.0000896
1687,35,0.0000896
1688,60,0.0000896
1689,92,0.0000896
169,8,0.000116174
1690,28,0.000117836
1691,4,0.000117836
1692,11,0.000117836
1693,1,0.0000605
1694,74,0.0000605
1695,N/A,0.0000729
1696,7,0.0000729
1697,48,0.000256677
1698,29,0.000155715
1699,5,0.000120105
17,7,0.0001111
170,19,0.000115285
1700,13,0.0000376
1701,39,0.000257232
1702,42,0.000554249
1703,22,0.0000962
1704,8,0.0000898
1705,4,0.0000699
1706,17,0.0000355
1707,24,0.000291564
1708,6,0.000103641
1709,3,0.000103641
171,19,0.00011363
1710,19,0.000103641
1711,148,0.000103641
1712,131,0.000103641
1713,15,0.0000823
1714,34,0.000155456
1715,2,0.0000399
1716,4,0.000117836
1717,21,0.000117836
1718,6,0.0000452
1719,3,0.0000584
172,14,0.000412962
1720,17,0.000249228
1721,14,0.0000708
1722,49,0.000592393
1723,11,0.0000552
1724,8,0.0000552
1725,16,0.000117836
1726,15,0.000117836
1727,25,0.000117836
1728,86,0.000117836
1729,15,0.000117836
173,21,0.0000874
1730,56,0.000117836
1731,7,0.000117836
1732,30,0.000117836
1733,25,0.0000475
1734,18,0.0000602
1735,N/A,0.0000602
1736,17,0.000297717
1737,21,0.000099
1738,11,0.000114099
1739,15,0.000112824
174,9,0.0000584
1740,20,0.0000334
1741,26,0.000117836
1742,32,0.000117836
1743,23,0.000117836
1744,15,0.0000333
1745,3,0.0000406
1746,10,0.0000567
1747,25,0.000143324
1748,17,0.000130928
1749,12,0.0000647
175,14,0.000132458
1750,18,0.0000545
1751,31,0.000159667
1752,3,0.0000788
1753,24,0.0000177
1754,N/A,0.0000309
1755,10,0.0000775
1756,54,0.0000775
1757,16,0.0000731
1758,18,0.0000904
1759,14,0.000172621
176,20,0.000116498
1760,3,0.0000663
1761,52,0.000531532
1762,14,0.000175567
1763,3,0.0000371
1764,3,0.0000332
1765,14,0.0000924
1766,23,0.000549008
1767,30,0.0000752
1768,26,0.00015039
1769,3,0.0000752
177,62,0.000117836
1770,21,0.0000177
1771,12,0.0000451
1772,44,0.000117836
1773,14,0.000117836
1774,8,0.000117836
1775,7,0.000117836
1776,62,0.000117836
1777,29,0.000117836
1778,23,0.000161173
1779,16,0.00012286
178,58,0.002121509
1780,101,0.00012286
1781,9,0.00012286
1782,24,0.000117836
1783,18,0.000117836
1784,3,0.0000451
1785,18,0.000457869
1786,15,0.000344466
1787,8,0.0000351
1788,31,0.0000618
1789,9,0.0000618
179,4,0.0000913
1790,26,0.0000539
1791,56,0.0000539
1792,22,0.000189653
1793,11,0.0000755
1794,54,0.0000755
1795,16,0.000129831
1796,21,0.000375949
1797,6,0.0000589
1798,5,0.0000728
1799,15,0.0000892
18,14,0.000421293
180,4,0.0000913
1800,16,0.0000868
1801,30,0.0000868
1802,88,0.0000868
1803,N/A,0.0000396
1804,N/A,0.000107418
1805,6,0.0000475
1806,37,0.0000541
1807,10,0.0000958
1808,29,0.000128512
1809,9,0.0000541
181,9,0.0000613
1810,17,0.0000478
1811,5,0.0000177
1812,71,0.0000709
1813,26,0.0000313
1814,60,0.000852627
1815,31,0.000186206
1816,23,0.000172017
1817,9,0.0000627
1818,27,0.0000541
1819,13,0.0000366
182,30,0.000227509
1820,46,0.000244814
1821,44,0.000374294
1822,24,0.0000579
1823,10,0.000117836
1824,18,0.000117836
1825,32,0.000117836
1826,9,0.0000788
1827,6,0.0000177
1828,8,0.000109382
1829,6,0.0000177
183,25,0.000130843
1830,1,0.0000642
1831,14,0.000146485
1832,34,0.0000368
1833,31,0.0000177
1834,18,0.000378962
1835,21,0.000144045
1836,46,0.000036
1837,24,0.0000861
1838,11,0.000125669
1839,25,0.000135911
184,32,0.000130843
1840,11,0.000117836
1841,22,0.000117836
1842,2,0.000038
1843,34,0.000211899
1844,31,0.0000749
1845,22,0.0000725
1846,6,0.0000311
1847,8,0.000113571
1848,7,0.0000614
1849,4,0.0000895
1850,6,0.000117836
1851,7,0.000117836
1852,6,0.0000585
1853,72,0.001536885
1854,7,0.000109299
1855,52,0.000109299
1856,31,0.000109299
1857,25,0.000109299
1858,N/A,0.000109299
1859,18,0.000117836
186,17,0.000117836
1860,20,0.000117836
1861,15,0.0000362
1862,17,0.000172621
1863,16,0.0000904
1864,3,0.0000325
1865,12,0.000117238
1866,34,0.000187694
1867,34,0.000161058
1868,12,0.0000785
1869,21,0.000163218
1870,36,0.0000491
1871,33,0.000196722
1872,32,0.000261324
1873,20,0.00015587
1874,7,0.0000875
1875,4,0.000120729
1876,14,0.000120729
1877,N/A,0.000120729
1878,52,0.000120729
1879,9,0.000120729
188,3,0.000106272
1880,36,0.000542274
1881,15,0.0000584
1882,9,0.0000495
1883,5,0.0000404
1884,19,0.000212539
1885,29,0.000819434
1886,15,0.0000306
1887,11,0.000135297
1888,2,0.000117836
1889,56,0.000117836
189,10,0.000159744
1890,32,0.0001776
1891,9,0.000117836
1892,N/A,0.000117836
1893,5,0.000117836
1894,14,0.000117836
1895,N/A,0.000101314
1896,10,0.0000388
1897,11,0.0000324
1898,16,0.000169856
1899,8,0.000044
19,5,0.000238602
190,60,0.000140781
1900,N/A,0.0000585
1901,40,0.000768168
1902,15,0.0000785
1903,37,0.0000785
1904,19,0.000863429
1905,93,0.0000435
1906,1,0.0000434
1907,9,0.000124009
1908,3,0.0000786
1909,73,0.0000371
191,26,0.001290024
1910,10,0.0000541
1911,10,0.0000541
1912,47,0.000802799
1913,6,0.000126324
1914,9,0.000111188
1915,N/A,0.0000451
1916,13,0.0000749
1917,114,0.000147903
1918,5,0.0000776
1919,19,0.0000776
192,5,0.000117836
1920,40,0.0000776
1921,5,0.000103542
1922,21,0.000251766
1923,26,0.000103542
1924,11,0.0000395
1925,26,0.000391083
1926,34,0.000267681
1927,21,0.000107404
1928,10,0.0000563
1929,9,0.0000987
1930,20,0.000208042
1931,18,0.0000443
1932,78,0.000130155
1933,21,0.000119689
1934,33,0.00022225
1935,27,0.000511944
1936,20,0.0000664
1937,16,0.00011201
1938,3,0.0000873
1939,24,0.00011201
1940,34,0.000309381
1941,8,0.0000308
1942,6,0.0000554
1943,26,0.0000786
1944,9,0.0000312
1945,2,0.0000607
1946,53,0.000261463
1947,49,0.0000534
1948,6,0.0000949
1949,11,0.000186214
195,N/A,0.000117836
1950,28,0.0000949
1951,2,0.0000949
1952,N/A,0.000743226
1953,N/A,0.0000448
1954,10,0.000395538
1955,13,0.000105125
1956,6,0.000031
1957,4,0.000117836
1958,12,0.0000532
1959,16,0.000117836
196,18,0.000117836
1960,4,0.000117836
1961,10,0.000117836
1962,35,0.0000971
1963,6,0.0000487
1964,25,0.000204377
1965,N/A,0.000275904
1966,19,0.000240218
1967,14,0.0000593
1968,37,0.0000508
1969,36,0.0000779
197,9,0.000117836
1970,13,0.000117836
1971,13,0.000117836
1972,26,0.0000675
1973,25,0.0000675
1974,1,0.0000546
1975,31,0.0000955
1976,9,0.0000991
1977,19,0.000117836
1978,N/A,0.000117836
1979,12,0.000117836
198,N/A,0.000117836
1980,4,0.0000872
1981,4,0.0000385
1982,44,0.0000659
1983,20,0.000101934
1984,4,0.000118486
1985,35,0.000118486
1986,N/A,0.000118486
1987,16,0.000118486
1988,2,0.000118486
1989,25,0.0005706
199,41,0.000117836
1990,N/A,0.0000416
1991,4,0.0000177
1992,19,0.000109885
1993,23,0.000117836
1994,14,0.000117836
1995,2,0.0000313
1996,117,0.0000769
1997,31,0.0000769
1998,24,0.0000312
1999,9,0.0000538
2,39,0.000117836
20,10,0.0000177
200,53,0.00071368
2000,17,0.0000538
2001,20,0.000187293
2002,2,0.0000458
2003,14,0.0000812
2004,14,0.000151057
2005,11,0.0000878
2006,N/A,0.0000878
2007,26,0.0000798
2008,41,0.000131258
2009,5,0.000031
201,N/A,0.0000616
2010,25,0.000211761
2011,14,0.0000377
2012,22,0.00011832
2013,6,0.0000742
2014,13,0.000183482
2015,6,0.0000782
2016,N/A,0.0000631
2017,3,0.0000342
2018,8,0.0000376
2019,N/A,0.000360232
202,31,0.00016628
2020,6,0.0000451
2021,28,0.0000395
2022,9,0.0000915
2023,27,0.0000594
2024,10,0.0000751
2025,12,0.0000585
2026,17,0.000212429
2027,21,0.000113016
2028,20,0.000104691
2029,35,0.0000503
203,49,0.0000922
2030,13,0.0000763
2031,N/A,0.0000366
2032,22,0.000266466
2033,37,0.0000748
2034,50,0.0000748
2035,31,0.0000748
2036,3,0.0000428
2037,50,0.000440853
2038,2,0.0000773
2039,21,0.0000773
204,69,0.0000922
2040,34,0.000189071
2041,23,0.0000761
2042,9,0.000048
2043,5,0.0000833
2044,42,0.000914743
2045,14,0.000448129
2046,28,0.0000349
2047,34,0.000548156
2048,26,0.0000177
2049,7,0.000237125
205,46,0.000363113
2050,19,0.000283143
2051,3,0.0000913
2052,12,0.0000913
2053,18,0.0000913
2054,N/A,0.000117836
2055,21,0.000117836
2056,22,0.000578914
2057,65,0.000542409
2058,26,0.0000371
2059,16,0.000124535
206,41,0.000119256
2060,8,0.0000585
2061,5,0.000146746
2062,N/A,0.0000569
2063,6,0.000062
2064,31,0.0000177
2065,7,0.0000417
2066,21,0.000130843
2067,28,0.0000918
2068,45,0.000130843
2069,7,0.0000802
207,62,0.000117836
2070,12,0.0000633
2071,38,0.0000633
2072,N/A,0.0000177
2073,8,0.0000624
2074,5,0.0000624
2075,18,0.0000177
2076,13,0.000164413
2077,41,0.00017908
2078,15,0.000101039
2079,14,0.0000854
208,18,0.000117836
2080,19,0.0000989
2081,28,0.000236848
2082,40,0.0000989
2083,42,0.0000989
2084,18,0.000148743
2085,13,0.0000754
2086,7,0.0000686
2087,N/A,0.0000686
2088,5,0.000117836
2089,6,0.000117836
209,9,0.000117836
2090,32,0.000117836
2091,30,0.000217322
2092,21,0.000209815
2093,30,0.000642863
2094,40,0.000112613
2095,50,0.000256692
2096,13,0.000101722
2097,16,0.000287554
2098,14,0.000117836
2099,41,0.000117836
21,56,0.000569873
210,16,0.0000591
2100,16,0.000117836
2101,19,0.000117836
2102,N/A,0.000117836
2103,21,0.000117836
2104,28,0.000117836
2105,44,0.000112161
2106,7,0.0000362
2107,4,0.0000177
2108,18,0.000542161
2109,3,0.000154697
211,8,0.000121166
2110,4,0.000074
2111,49,0.000074
2112,13,0.000117836
2113,11,0.0000498
2114,15,0.0000596
2115,9,0.000033
2116,24,0.0000579
2117,18,0.0000579
2118,95,0.000201982
2119,84,0.000117836
212,10,0.000121166
2120,34,0.000117836
2121,23,0.000117836
2122,46,0.000117836
2123,17,0.000117836
2124,10,0.000068
2125,59,0.000682953
2126,27,0.0000314
2127,16,0.000237357
2128,2,0.0000598
2129,5,0.000052
213,20,0.00014617
2130,3,0.000117836
2131,17,0.000117836
2132,64,0.000263234
2133,45,0.000416839
2134,10,0.000110778
2135,14,0.000117836
2136,3,0.000117836
2137,20,0.000117836
2138,19,0.000117836
2139,32,0.000572407
214,N/A,0.00014617
2140,9,0.0000443
2141,24,0.000181288
2142,23,0.000231818
2143,28,0.000396607
2144,34,0.0000904
2145,21,0.000172621
2146,51,0.000117836
2147,18,0.000117836
2148,11,0.000117836
2149,53,0.000117836
2150,31,0.000429966
2151,3,0.0000598
2152,22,0.0000399
2153,7,0.0000904
2154,12,0.000172621
2155,18,0.000117836
2156,48,0.000117836
2157,79,0.000117836
2158,24,0.000117836
2159,20,0.000117836
216,28,0.000205032
2160,34,0.000138417
2161,42,0.000206185
2162,11,0.0000483
2163,18,0.000101451
